Fecha,Tipo de Indicador,Indicador,Entidad,Valor
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,BANCOM,0.8300000000000001
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. De Crédito del Perú,0.17
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Pichincha,0.92
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Interamericano de Finanzas,0.18
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Scotiabank Perú,0.08
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Citibank,0.28
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Interbank,0.26
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Mibanco,109.44
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. GNB,0.19
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Falabella Perú,0.0
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Santander Perú,0.22
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Ripley,0.0
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Alfin Banco,9.700000000000001
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. ICBC,4.2700000000000005
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Bank of China,0.49
2024-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. BCI Perú,10.200000000000001
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. BBVA Perú,0.73
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,BANCOM,7.54
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. De Crédito del Perú,1.45
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Pichincha,3.95
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Interamericano de Finanzas,2.35
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Scotiabank Perú,1.49
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Citibank,0.77
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Interbank,1.8800000000000001
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Mibanco,77.16
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. GNB,18.48
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Falabella Perú,0.0
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Santander Perú,0.85
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Ripley,0.0
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Alfin Banco,1.72
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. ICBC,2.77
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Bank of China,3.3200000000000003
2024-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. BCI Perú,5.44
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. BBVA Perú,13.79
2015-08-31,SOLVENCIA,Ratio de Capital Global,BANCOM,11.92
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. De Crédito del Perú,14.4
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. Pichincha,11.62
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. Interamericano de Finanzas,12.3
2015-08-31,SOLVENCIA,Ratio de Capital Global,Scotiabank Perú,14.26
2015-08-31,SOLVENCIA,Ratio de Capital Global,Citibank,17.8
2015-08-31,SOLVENCIA,Ratio de Capital Global,Interbank,16.14
2015-08-31,SOLVENCIA,Ratio de Capital Global,Mibanco,16.4
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. GNB,13.54
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. Falabella Perú,14.57
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. Santander Perú,15.47
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. Ripley,15.64
2015-08-31,SOLVENCIA,Ratio de Capital Global,Alfin Banco,20.06
2015-08-31,SOLVENCIA,Ratio de Capital Global,B. ICBC,52.17
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. BBVA Perú,13.82
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,BANCOM,7.79
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. De Crédito del Perú,11.59
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Pichincha,12.06
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Interamericano de Finanzas,15.53
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Scotiabank Perú,9.75
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Citibank,8.5
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Interbank,12.95
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Mibanco,15.73
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. GNB,8.27
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Falabella Perú,7.02
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Santander Perú,11.83
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Ripley,5.73
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Alfin Banco,8.3
2015-08-31,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. ICBC,2.3
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. BBVA Perú,2.54
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,BANCOM,5.34
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. De Crédito del Perú,2.39
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Pichincha,4.08
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Interamericano de Finanzas,1.7
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Scotiabank Perú,2.92
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Citibank,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Interbank,2.45
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Mibanco,6.52
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. GNB,1.96
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Falabella Perú,4.01
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Santander Perú,0.42
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Ripley,3.06
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Alfin Banco,11.82
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. ICBC,3.23
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BBVA Perú,2.157019408806557
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,BANCOM,5.0679483212421506
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Crédito del Perú,1.8112225772718271
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Pichincha,3.2746994440114188
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Interamericano de Finanzas,1.5270672154627383
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Scotiabank Perú,2.3719156983886616
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Citibank,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Interbank,2.20157566757727
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Mibanco,4.672765038031322
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. GNB,1.7547787554441072
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Falabella Perú,3.6226656639639803
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Santander Perú,0.42014119414465767
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Ripley,2.6622097276758647
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Alfin Banco,9.233747754571075
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. ICBC,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BBVA Perú,1.62
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,BANCOM,1.95
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Crédito del Perú,0.85
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Pichincha,1.1
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Interamericano de Finanzas,1.8
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Scotiabank Perú,0.5
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Citibank,0.38
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Interbank,0.89
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Mibanco,0.94
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. GNB,0.61
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Falabella Perú,1.49
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Santander Perú,0.02
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Ripley,0.47
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Alfin Banco,0.09
2015-08-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. ICBC,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. BBVA Perú,2.29
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,BANCOM,2.7
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. De Crédito del Perú,2.81
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Pichincha,3.76
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Interamericano de Finanzas,1.37
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Scotiabank Perú,2.51
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Citibank,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Interbank,2.29
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Mibanco,6.3
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. GNB,1.21
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Falabella Perú,3.92
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Santander Perú,0.04
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Ripley,3.06
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Alfin Banco,11.82
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. ICBC,21.7
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. BBVA Perú,2.96
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,BANCOM,22.14
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. De Crédito del Perú,1.74
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Pichincha,4.67
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Interamericano de Finanzas,2.26
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Scotiabank Perú,3.53
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Citibank,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Interbank,2.84
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Mibanco,11.3
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. GNB,3.89
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Falabella Perú,7.04
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Santander Perú,0.75
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Ripley,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Alfin Banco,0.0
2015-08-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. ICBC,0.0
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. BBVA Perú,184.39
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,BANCOM,132.72
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. De Crédito del Perú,154.34
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Pichincha,102.73
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Interamericano de Finanzas,191.46
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Scotiabank Perú,131.1
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Citibank,0.0
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Interbank,177.11
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Mibanco,134.34
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. GNB,177.27
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Falabella Perú,178.92
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Santander Perú,487.27
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Ripley,231.07
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Alfin Banco,247.95
2015-08-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. ICBC,26.68
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BBVA Perú,2.295113000449577
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,BANCOM,5.086184443650702
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. De Crédito del Perú,3.0822255018493787
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Pichincha,4.27624452921576
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,2.8060943396371503
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Scotiabank Perú,2.6587965183359215
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Citibank,5.337389212503905
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Interbank,3.9534758366645697
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Mibanco,8.06313423459911
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. GNB,3.1315192055320566
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Falabella Perú,11.914761803970604
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Santander Perú,1.263572103973196
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Ripley,17.55377716824226
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Alfin Banco,17.127650217229647
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. ICBC,5.7753084708044975
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BBVA Perú,39.32484691674326
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,BANCOM,54.58204588178729
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Crédito del Perú,37.365581476019614
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Pichincha,55.87598092781422
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Interamericano de Finanzas,45.47045398334932
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Scotiabank Perú,38.70212033683455
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,70.68021714328879
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank,42.35596061533262
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,58.01614858204389
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,54.90873194187369
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,59.19592454655863
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,31.4485616537472
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,64.37535981602517
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Alfin Banco,50.79128711435958
2015-08-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,156.14193117655336
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BBVA Perú,83.38497008671956
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,BANCOM,89.40271349171651
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú,80.29042039489057
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Pichincha,89.79912562682081
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,85.60204238637866
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,83.76017236132142
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,45.605653700223755
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank,87.18241649429986
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Mibanco,96.7929382552951
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. GNB,91.73236274976918
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Falabella Perú,85.16543913416919
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Santander Perú,83.86299018949296
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Ripley,87.77322006418127
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Alfin Banco,95.45507558911467
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. ICBC,97.99039611710975
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. BBVA Perú,8.288110983265648
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,BANCOM,13.162879323641338
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Crédito del Perú,8.649970660742136
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Pichincha,11.609038327783338
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,8.320931996085386
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Scotiabank Perú,7.50134721907373
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Citibank,7.2829802021292815
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Interbank,11.348394189224608
2015-08-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Mibanco,18.68326877395364
